session_id,timestamp,focus_score,symmetry_score,au4_frown,au12_smile,au6_cheek_raise,au7_eye_squeeze,au9_nose_wrinkle,au15_mouth_down,au23_lip_compression,au25_mouth_open,blink_rate_per_min,eye_closed_sec,psychological_signals,micro_expressions,emotion_vector,dominant_emotion,confidence,tension_level
20260120_154954,1768895418.6224716,0.8,0.992,0.413,1.0,0.461,-0.328,0.744,-0.001,0.643,0.292,0.0,0.0,"{'tension_score': 0.323, 'tension_level': 'medium', 'tension_sources': {'brow_furrow': 0.413, 'lip_compression': 0.643, 'eye_closure': 0.0, 'expression_instability': 0.0}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 1.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",anxiety,1.0,medium
20260120_154954,1768895418.64629,0.8,0.991,0.41,1.0,0.461,-0.334,0.744,-0.0,0.649,0.286,0.0,0.0,"{'tension_score': 0.32, 'tension_level': 'medium', 'tension_sources': {'brow_furrow': 0.41, 'lip_compression': 0.649, 'eye_closure': 0.0, 'expression_instability': 0.0}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 1.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",anxiety,1.0,medium
20260120_154954,1768895418.6835248,0.8,0.99,0.397,1.0,0.468,-0.348,0.738,0.0,0.664,0.282,0.0,0.0,"{'tension_score': 0.321, 'tension_level': 'medium', 'tension_sources': {'brow_furrow': 0.397, 'lip_compression': 0.664, 'eye_closure': 0.0, 'expression_instability': 0.0}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 1.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",anxiety,1.0,medium
20260120_154954,1768895418.712602,0.8,0.993,0.392,1.0,0.457,-0.341,0.746,0.001,0.668,0.273,0.0,0.0,"{'tension_score': 0.317, 'tension_level': 'medium', 'tension_sources': {'brow_furrow': 0.392, 'lip_compression': 0.668, 'eye_closure': 0.0, 'expression_instability': 0.0}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 1.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",anxiety,1.0,medium
20260120_154954,1768895418.7403853,0.8,0.993,0.386,1.0,0.46,-0.327,0.752,-0.001,0.658,0.28,0.0,0.0,"{'tension_score': 0.32, 'tension_level': 'medium', 'tension_sources': {'brow_furrow': 0.386, 'lip_compression': 0.658, 'eye_closure': 0.0, 'expression_instability': 0.0}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 1.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",anxiety,1.0,medium
20260120_154954,1768895418.775484,0.8,0.993,0.387,1.0,0.468,-0.298,0.752,0.001,0.655,0.284,0.0,0.0,"{'tension_score': 0.316, 'tension_level': 'medium', 'tension_sources': {'brow_furrow': 0.387, 'lip_compression': 0.655, 'eye_closure': 0.0, 'expression_instability': 0.0}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 1.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",anxiety,1.0,medium
20260120_154954,1768895418.8311343,0.8,0.992,0.39,1.0,0.471,-0.284,0.759,0.002,0.65,0.285,0.0,0.0,"{'tension_score': 0.32, 'tension_level': 'medium', 'tension_sources': {'brow_furrow': 0.39, 'lip_compression': 0.65, 'eye_closure': 0.0, 'expression_instability': 0.0}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 1.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",anxiety,1.0,medium
20260120_154954,1768895418.8682632,0.8,0.994,0.383,1.0,0.464,-0.314,0.761,0.001,0.656,0.285,0.0,0.0,"{'tension_score': 0.32, 'tension_level': 'medium', 'tension_sources': {'brow_furrow': 0.383, 'lip_compression': 0.656, 'eye_closure': 0.0, 'expression_instability': 0.0}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 1.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",anxiety,1.0,medium
20260120_154954,1768895418.8970046,0.8,0.992,0.378,1.0,0.466,-0.334,0.757,-0.001,0.647,0.293,0.0,0.0,"{'tension_score': 0.316, 'tension_level': 'medium', 'tension_sources': {'brow_furrow': 0.378, 'lip_compression': 0.647, 'eye_closure': 0.0, 'expression_instability': 0.0}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 1.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",anxiety,1.0,medium
20260120_154954,1768895418.9162269,0.8,0.993,0.379,1.0,0.465,-0.351,0.757,-0.0,0.656,0.29,0.0,0.0,"{'tension_score': 0.311, 'tension_level': 'medium', 'tension_sources': {'brow_furrow': 0.379, 'lip_compression': 0.656, 'eye_closure': 0.0, 'expression_instability': 0.0}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 1.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",anxiety,1.0,medium
20260120_154954,1768895418.9500067,0.8,0.993,0.383,1.0,0.449,-0.332,0.759,0.001,0.647,0.297,0.0,0.0,"{'tension_score': 0.316, 'tension_level': 'medium', 'tension_sources': {'brow_furrow': 0.383, 'lip_compression': 0.647, 'eye_closure': 0.0, 'expression_instability': 0.0}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 1.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",anxiety,1.0,medium
20260120_154954,1768895418.9804058,0.8,0.993,0.401,1.0,0.444,-0.288,0.757,-0.0,0.645,0.293,0.0,0.0,"{'tension_score': 0.323, 'tension_level': 'medium', 'tension_sources': {'brow_furrow': 0.401, 'lip_compression': 0.645, 'eye_closure': 0.0, 'expression_instability': 0.0}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 1.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",anxiety,1.0,medium
20260120_154954,1768895419.019042,0.8,0.992,0.386,1.0,0.444,-0.269,0.749,-0.005,0.638,0.297,0.0,0.0,"{'tension_score': 0.323, 'tension_level': 'medium', 'tension_sources': {'brow_furrow': 0.386, 'lip_compression': 0.638, 'eye_closure': 0.0, 'expression_instability': 0.0}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 1.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",anxiety,1.0,medium
20260120_154954,1768895419.0548334,0.8,0.993,0.382,1.0,0.429,-0.27,0.742,-0.009,0.606,0.319,0.0,0.0,"{'tension_score': 0.313, 'tension_level': 'medium', 'tension_sources': {'brow_furrow': 0.382, 'lip_compression': 0.606, 'eye_closure': 0.0, 'expression_instability': 0.0}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 1.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",anxiety,1.0,medium
20260120_154954,1768895419.0837195,0.8,0.992,0.394,1.0,0.429,-0.302,0.732,-0.013,0.578,0.352,0.0,0.0,"{'tension_score': 0.303, 'tension_level': 'medium', 'tension_sources': {'brow_furrow': 0.394, 'lip_compression': 0.578, 'eye_closure': 0.0, 'expression_instability': 0.0}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 1.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",anxiety,1.0,medium
20260120_154954,1768895419.112846,0.8,0.992,0.387,1.0,0.412,-0.3,0.729,-0.013,0.539,0.391,0.0,0.0,"{'tension_score': 0.291, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.387, 'lip_compression': 0.539, 'eye_closure': 0.0, 'expression_instability': 0.0}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 1.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",anxiety,1.0,low
20260120_154954,1768895419.1503563,0.8,0.992,0.389,1.0,0.422,-0.302,0.723,-0.015,0.513,0.409,0.0,0.0,"{'tension_score': 0.283, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.389, 'lip_compression': 0.513, 'eye_closure': 0.0, 'expression_instability': 0.0}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.381, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 0.619, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",anxiety,0.619,low
20260120_154954,1768895419.1759768,0.8,0.992,0.392,1.0,0.432,-0.304,0.724,-0.012,0.508,0.414,0.0,0.0,"{'tension_score': 0.283, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.392, 'lip_compression': 0.508, 'eye_closure': 0.0, 'expression_instability': 0.0}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.388, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 0.612, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",anxiety,0.612,low
20260120_154954,1768895419.2103448,0.8,0.992,0.398,1.0,0.398,-0.297,0.722,-0.014,0.456,0.452,0.0,0.0,"{'tension_score': 0.279, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.398, 'lip_compression': 0.456, 'eye_closure': 0.0, 'expression_instability': 0.0}}","{'au25_mouth_open': {'intensity': 0.452, 'duration_frames': 4, 'onset_frame': 11}}","{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.421, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 0.579, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",anxiety,0.579,low
20260120_154954,1768895419.2650828,0.8,0.993,0.393,1.0,0.43,-0.311,0.724,-0.015,0.475,0.435,0.0,0.0,"{'tension_score': 0.277, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.393, 'lip_compression': 0.475, 'eye_closure': 0.0, 'expression_instability': 0.0}}","{'au25_mouth_open': {'intensity': 0.452, 'duration_frames': 5, 'onset_frame': 10}}","{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.412, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 0.588, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",anxiety,0.588,low
20260120_154954,1768895419.3078442,0.8,0.993,0.395,1.0,0.406,-0.303,0.722,-0.014,0.461,0.444,0.0,0.0,"{'tension_score': 0.274, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.395, 'lip_compression': 0.461, 'eye_closure': 0.0, 'expression_instability': 0.0}}","{'au25_mouth_open': {'intensity': 0.452, 'duration_frames': 6, 'onset_frame': 9}}","{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.422, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 0.578, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",anxiety,0.578,low
20260120_154954,1768895419.3370576,0.8,0.993,0.4,1.0,0.415,-0.291,0.727,-0.015,0.394,0.505,0.0,0.0,"{'tension_score': 0.256, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.4, 'lip_compression': 0.394, 'eye_closure': 0.0, 'expression_instability': 0.0}}","{'au25_mouth_open': {'intensity': 0.505, 'duration_frames': 7, 'onset_frame': 8}}","{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.484, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 0.516, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",anxiety,0.516,low
20260120_154954,1768895419.3645518,0.8,0.994,0.401,1.0,0.431,-0.31,0.73,-0.008,0.518,0.39,0.0,0.0,"{'tension_score': 0.287, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.401, 'lip_compression': 0.518, 'eye_closure': 0.0, 'expression_instability': 0.0}}","{'au25_mouth_open': {'intensity': 0.505, 'duration_frames': 6, 'onset_frame': 9}}","{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 1.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",anxiety,1.0,low
20260120_154954,1768895419.387799,0.8,0.995,0.402,1.0,0.428,-0.3,0.73,-0.009,0.464,0.448,0.0,0.0,"{'tension_score': 0.28, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.402, 'lip_compression': 0.464, 'eye_closure': 0.0, 'expression_instability': 0.0}}","{'au25_mouth_open': {'intensity': 0.505, 'duration_frames': 7, 'onset_frame': 8}}","{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.427, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 0.573, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",anxiety,0.573,low
20260120_154954,1768895419.4118116,0.8,0.994,0.392,1.0,0.439,-0.282,0.75,-0.0,0.576,0.352,0.0,0.0,"{'tension_score': 0.299, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.392, 'lip_compression': 0.576, 'eye_closure': 0.0, 'expression_instability': 0.0}}","{'au25_mouth_open': {'intensity': 0.505, 'duration_frames': 7, 'onset_frame': 8}}","{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 1.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",anxiety,1.0,low
20260120_154954,1768895419.447809,0.8,0.993,0.384,1.0,0.442,-0.304,0.749,0.001,0.647,0.288,0.0,0.0,"{'tension_score': 0.32, 'tension_level': 'medium', 'tension_sources': {'brow_furrow': 0.384, 'lip_compression': 0.647, 'eye_closure': 0.0, 'expression_instability': 0.0}}","{'au25_mouth_open': {'intensity': 0.505, 'duration_frames': 7, 'onset_frame': 8}}","{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 1.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",anxiety,1.0,medium
20260120_154954,1768895419.4762807,0.8,0.994,0.385,1.0,0.409,-0.339,0.761,0.002,0.657,0.282,0.0,0.0,"{'tension_score': 0.305, 'tension_level': 'medium', 'tension_sources': {'brow_furrow': 0.385, 'lip_compression': 0.657, 'eye_closure': 0.0, 'expression_instability': 0.0}}","{'au25_mouth_open': {'intensity': 0.505, 'duration_frames': 5, 'onset_frame': 10}}","{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 1.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",anxiety,1.0,medium
20260120_154954,1768895419.513739,0.8,0.996,0.396,1.0,0.397,-0.314,0.77,0.0,0.713,0.232,0.0,0.0,"{'tension_score': 0.34, 'tension_level': 'medium', 'tension_sources': {'brow_furrow': 0.396, 'lip_compression': 0.713, 'eye_closure': 0.0, 'expression_instability': 0.0}}","{'au25_mouth_open': {'intensity': 0.505, 'duration_frames': 1, 'onset_frame': 14}}","{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 1.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",anxiety,1.0,medium
20260120_154954,1768895419.5381553,0.8,0.995,0.378,1.0,0.399,-0.306,0.781,0.002,0.763,0.186,0.0,0.0,"{'tension_score': 0.344, 'tension_level': 'medium', 'tension_sources': {'brow_furrow': 0.378, 'lip_compression': 0.763, 'eye_closure': 0.0, 'expression_instability': 0.0}}","{'au23_lip_compression': {'intensity': 0.763, 'duration_frames': 4, 'onset_frame': 11}}","{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 1.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",anxiety,1.0,medium
20260120_154954,1768895419.573478,0.8,0.993,0.404,1.0,0.392,-0.327,0.78,0.003,0.703,0.215,0.0,0.0,"{'tension_score': 0.336, 'tension_level': 'medium', 'tension_sources': {'brow_furrow': 0.404, 'lip_compression': 0.703, 'eye_closure': 0.0, 'expression_instability': 0.0}}","{'au23_lip_compression': {'intensity': 0.763, 'duration_frames': 5, 'onset_frame': 10}}","{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 1.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",anxiety,1.0,medium
20260120_154954,1768895419.6063178,0.8,0.995,0.375,1.0,0.334,-0.311,0.791,0.002,0.748,0.197,0.0,0.0,"{'tension_score': 0.339, 'tension_level': 'medium', 'tension_sources': {'brow_furrow': 0.375, 'lip_compression': 0.748, 'eye_closure': 0.0, 'expression_instability': 0.0}}","{'au23_lip_compression': {'intensity': 0.763, 'duration_frames': 6, 'onset_frame': 9}}","{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 1.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",anxiety,1.0,medium
20260120_154954,1768895419.637855,0.8,0.994,0.359,1.0,0.345,-0.432,0.79,-0.001,0.763,0.177,0.0,0.0,"{'tension_score': 0.329, 'tension_level': 'medium', 'tension_sources': {'brow_furrow': 0.359, 'lip_compression': 0.763, 'eye_closure': 0.0, 'expression_instability': 0.0}}","{'au23_lip_compression': {'intensity': 0.763, 'duration_frames': 7, 'onset_frame': 8}}","{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 1.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",anxiety,1.0,medium
20260120_154954,1768895419.6963575,0.8,0.991,0.397,1.0,0.31,-0.323,0.78,-0.005,0.755,0.174,0.0,0.0,"{'tension_score': 0.324, 'tension_level': 'medium', 'tension_sources': {'brow_furrow': 0.397, 'lip_compression': 0.755, 'eye_closure': 0.0, 'expression_instability': 0.0}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 1.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",anxiety,1.0,medium
20260120_154954,1768895420.3571205,0.8,0.986,0.224,1.0,0.302,-0.445,0.772,-0.009,0.642,0.261,0.0,0.0,"{'tension_score': 0.246, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.224, 'lip_compression': 0.642, 'eye_closure': 0.0, 'expression_instability': 0.0}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 1.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",anxiety,1.0,low
20260120_154954,1768895420.388691,0.8,0.975,0.276,1.0,0.334,-0.296,0.79,-0.008,0.684,0.255,0.0,0.0,"{'tension_score': 0.261, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.276, 'lip_compression': 0.684, 'eye_closure': 0.0, 'expression_instability': 0.0}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 1.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",anxiety,1.0,low
20260120_154954,1768895420.4140098,0.8,0.976,0.396,1.0,0.393,-0.277,0.784,-0.005,0.691,0.252,0.0,0.0,"{'tension_score': 0.311, 'tension_level': 'medium', 'tension_sources': {'brow_furrow': 0.396, 'lip_compression': 0.691, 'eye_closure': 0.0, 'expression_instability': 0.0}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 1.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",anxiety,1.0,medium
20260120_154954,1768895420.438069,0.8,0.976,0.407,1.0,0.388,-0.225,0.774,-0.005,0.677,0.255,0.0,0.0,"{'tension_score': 0.301, 'tension_level': 'medium', 'tension_sources': {'brow_furrow': 0.407, 'lip_compression': 0.677, 'eye_closure': 0.0, 'expression_instability': 0.0}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 1.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",anxiety,1.0,medium
20260120_154954,1768895420.4770403,0.8,0.974,0.376,1.0,0.395,-0.252,0.778,-0.004,0.686,0.249,0.0,0.0,"{'tension_score': 0.29, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.376, 'lip_compression': 0.686, 'eye_closure': 0.0, 'expression_instability': 0.0}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 1.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",anxiety,1.0,low
20260120_154954,1768895420.5263882,0.8,0.974,0.399,1.0,0.401,-0.276,0.774,-0.003,0.669,0.257,0.0,0.0,"{'tension_score': 0.296, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.399, 'lip_compression': 0.669, 'eye_closure': 0.0, 'expression_instability': 0.0}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 1.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",anxiety,1.0,low
20260120_154954,1768895420.5555975,0.8,0.972,0.39,1.0,0.394,-0.246,0.779,-0.002,0.661,0.263,0.0,0.0,"{'tension_score': 0.289, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.39, 'lip_compression': 0.661, 'eye_closure': 0.0, 'expression_instability': 0.0}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 1.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",anxiety,1.0,low
20260120_154954,1768895420.5892122,0.8,0.972,0.387,1.0,0.391,-0.241,0.779,-0.001,0.669,0.255,0.0,0.0,"{'tension_score': 0.286, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.387, 'lip_compression': 0.669, 'eye_closure': 0.0, 'expression_instability': 0.0}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 1.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",anxiety,1.0,low
20260120_154954,1768895420.6211987,0.8,0.971,0.383,1.0,0.393,-0.242,0.779,-0.001,0.654,0.264,0.0,0.0,"{'tension_score': 0.281, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.383, 'lip_compression': 0.654, 'eye_closure': 0.0, 'expression_instability': 0.0}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 1.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",anxiety,1.0,low
20260120_154954,1768895420.646587,0.8,0.971,0.382,1.0,0.382,-0.24,0.777,-0.001,0.658,0.259,0.0,0.0,"{'tension_score': 0.281, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.382, 'lip_compression': 0.658, 'eye_closure': 0.0, 'expression_instability': 0.0}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 1.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",anxiety,1.0,low
20260120_154954,1768895420.6851096,0.8,0.97,0.376,1.0,0.377,-0.232,0.778,-0.001,0.651,0.264,0.0,0.0,"{'tension_score': 0.28, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.376, 'lip_compression': 0.651, 'eye_closure': 0.0, 'expression_instability': 0.0}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 1.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",anxiety,1.0,low
20260120_154954,1768895420.7178037,0.8,0.97,0.372,1.0,0.382,-0.231,0.779,0.0,0.65,0.264,0.0,0.0,"{'tension_score': 0.28, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.372, 'lip_compression': 0.65, 'eye_closure': 0.0, 'expression_instability': 0.0}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 1.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",anxiety,1.0,low
