session_id,timestamp,focus_score,symmetry_score,au1_inner_brow_raise,au2_outer_brow_raise,au4_frown,au6_cheek_raise,au7_eye_squeeze,au9_nose_wrinkle,au10_upper_lip_raise,au12_smile,au14_dimpler,au15_mouth_down,au20_lip_stretcher,au23_lip_compression,au25_mouth_open,au26_jaw_drop,head_yaw,head_pitch,blink_rate_per_min,eye_closed_sec,psychological_signals,micro_expressions,emotion_vector,dominant_emotion,confidence,tension_level,left_iris_x,left_iris_y,right_iris_x,right_iris_y,gaze_direction_x,gaze_direction_y,gaze_deviation
20260123_174823,1769161708.1234362,0.3,0.994,0.247,0.308,0.086,0.409,0.513,0.492,0.01,0.0,0.741,0.0,0.0,0.0,0.007,0.0,0.266,-0.999,0.0,0.0,"{'tension_score': 0.027, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.086, 'lip_compression': 0.0, 'eye_closure': 0.0, 'expression_instability': 0.006, 'emotional_influence': 0.0}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 0.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0, 'forced_smile': 0.0, 'startled_anxiety': 0.0, 'cognitive_load': 0.0, 'moral_disgust': 0.0, 'neutral': 1.0}",neutral,1.0,low,0.467,0.521,0.574,0.528,-0.059,-0.677,0.68
20260123_174823,1769161708.1628294,0.3,0.993,0.247,0.309,0.087,0.413,0.499,0.492,0.011,0.0,0.742,0.0,0.0,0.149,0.003,0.0,0.264,-0.999,0.0,0.0,"{'tension_score': 0.064, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.087, 'lip_compression': 0.149, 'eye_closure': 0.0, 'expression_instability': 0.006, 'emotional_influence': 0.0}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 0.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0, 'forced_smile': 0.0, 'startled_anxiety': 0.0, 'cognitive_load': 0.0, 'moral_disgust': 0.0, 'neutral': 1.0}",neutral,1.0,low,0.467,0.521,0.574,0.527,-0.058,-0.678,0.68
20260123_174823,1769161708.184669,0.3,0.992,0.246,0.312,0.095,0.413,0.494,0.492,0.01,0.0,0.741,0.0,0.0,0.205,0.0,0.0,0.266,-0.999,0.0,0.0,"{'tension_score': 0.381, 'tension_level': 'medium', 'tension_sources': {'brow_furrow': 0.095, 'lip_compression': 0.205, 'eye_closure': 0.0, 'expression_instability': 0.006, 'emotional_influence': 0.3}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 1.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0, 'forced_smile': 0.0, 'startled_anxiety': 0.0, 'cognitive_load': 0.0, 'moral_disgust': 0.0}",anxiety,1.0,medium,0.467,0.52,0.574,0.527,-0.061,-0.68,0.682
20260123_174823,1769161708.206613,0.3,0.992,0.246,0.306,0.086,0.416,0.5,0.492,0.014,0.0,0.743,0.0,0.0,0.0,0.0,0.0,0.267,-0.999,0.0,0.0,"{'tension_score': 0.027, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.086, 'lip_compression': 0.0, 'eye_closure': 0.0, 'expression_instability': 0.006, 'emotional_influence': 0.0}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 0.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0, 'forced_smile': 0.0, 'startled_anxiety': 0.0, 'cognitive_load': 0.0, 'moral_disgust': 0.0, 'neutral': 1.0}",neutral,1.0,low,0.467,0.52,0.573,0.528,-0.062,-0.672,0.675
20260123_174823,1769161708.2319565,0.3,0.992,0.244,0.3,0.079,0.423,0.495,0.492,0.019,0.0,0.733,0.0,0.0,0.0,0.0,0.0,0.269,-0.999,0.0,0.0,"{'tension_score': 0.025, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.079, 'lip_compression': 0.0, 'eye_closure': 0.0, 'expression_instability': 0.005, 'emotional_influence': 0.0}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 0.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0, 'forced_smile': 0.0, 'startled_anxiety': 0.0, 'cognitive_load': 0.0, 'moral_disgust': 0.0, 'neutral': 1.0}",neutral,1.0,low,0.466,0.52,0.573,0.527,-0.062,-0.665,0.667
20260123_174823,1769161708.2517354,0.3,0.992,0.247,0.302,0.075,0.42,0.494,0.493,0.016,0.0,0.775,0.0,0.0,0.0,0.013,0.004,0.268,-0.999,0.0,0.0,"{'tension_score': 0.023, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.075, 'lip_compression': 0.0, 'eye_closure': 0.0, 'expression_instability': 0.005, 'emotional_influence': 0.0}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 0.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0, 'forced_smile': 0.0, 'startled_anxiety': 0.0, 'cognitive_load': 0.0, 'moral_disgust': 0.0, 'neutral': 1.0}",neutral,1.0,low,0.465,0.52,0.573,0.527,-0.06,-0.663,0.665
20260123_174823,1769161708.2780597,0.3,0.989,0.247,0.301,0.079,0.421,0.489,0.493,0.016,0.0,0.768,0.0,0.0,0.0,0.016,0.001,0.268,-0.999,0.0,0.0,"{'tension_score': 0.024, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.079, 'lip_compression': 0.0, 'eye_closure': 0.0, 'expression_instability': 0.005, 'emotional_influence': 0.0}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 0.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0, 'forced_smile': 0.0, 'startled_anxiety': 0.0, 'cognitive_load': 0.0, 'moral_disgust': 0.0, 'neutral': 1.0}",neutral,1.0,low,0.465,0.52,0.572,0.527,-0.061,-0.666,0.669
20260123_174823,1769161708.3038113,0.3,0.99,0.248,0.302,0.079,0.426,0.466,0.492,0.018,0.0,0.761,0.0,0.0,0.0,0.0,0.0,0.266,-0.999,0.0,0.0,"{'tension_score': 0.025, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.079, 'lip_compression': 0.0, 'eye_closure': 0.0, 'expression_instability': 0.005, 'emotional_influence': 0.0}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 0.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0, 'forced_smile': 0.0, 'startled_anxiety': 0.0, 'cognitive_load': 0.0, 'moral_disgust': 0.0, 'neutral': 1.0}",neutral,1.0,low,0.465,0.519,0.572,0.526,-0.06,-0.662,0.665
20260123_174823,1769161708.3387032,0.3,0.991,0.245,0.299,0.076,0.424,0.481,0.493,0.015,0.0,0.769,0.0,0.0,0.0,0.0,0.0,0.267,-0.999,0.0,0.0,"{'tension_score': 0.024, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.076, 'lip_compression': 0.0, 'eye_closure': 0.0, 'expression_instability': 0.005, 'emotional_influence': 0.0}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 0.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0, 'forced_smile': 0.0, 'startled_anxiety': 0.0, 'cognitive_load': 0.0, 'moral_disgust': 0.0, 'neutral': 1.0}",neutral,1.0,low,0.464,0.52,0.573,0.527,-0.06,-0.661,0.663
20260123_174823,1769161708.3725526,0.3,0.991,0.247,0.299,0.073,0.423,0.49,0.492,0.011,0.0,0.766,0.0,0.0,0.0,0.0,0.0,0.266,-0.999,0.0,0.0,"{'tension_score': 0.023, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.073, 'lip_compression': 0.0, 'eye_closure': 0.0, 'expression_instability': 0.005, 'emotional_influence': 0.0}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 0.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0, 'forced_smile': 0.0, 'startled_anxiety': 0.0, 'cognitive_load': 0.0, 'moral_disgust': 0.0, 'neutral': 1.0}",neutral,1.0,low,0.465,0.521,0.573,0.527,-0.06,-0.664,0.667
20260123_174823,1769161708.398031,0.3,0.991,0.248,0.297,0.082,0.423,0.488,0.492,0.009,0.0,0.765,0.0,0.0,0.0,0.0,0.0,0.265,-0.999,0.0,0.0,"{'tension_score': 0.025, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.082, 'lip_compression': 0.0, 'eye_closure': 0.0, 'expression_instability': 0.005, 'emotional_influence': 0.0}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 0.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0, 'forced_smile': 0.0, 'startled_anxiety': 0.0, 'cognitive_load': 0.0, 'moral_disgust': 0.0, 'neutral': 1.0}",neutral,1.0,low,0.465,0.522,0.573,0.529,-0.054,-0.661,0.664
20260123_174823,1769161708.4705496,0.3,0.992,0.244,0.294,0.077,0.426,0.489,0.492,0.01,0.0,0.747,0.0,0.0,0.0,0.0,0.008,0.266,-0.999,0.0,0.0,"{'tension_score': 0.024, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.077, 'lip_compression': 0.0, 'eye_closure': 0.0, 'expression_instability': 0.005, 'emotional_influence': 0.0}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 0.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0, 'forced_smile': 0.0, 'startled_anxiety': 0.0, 'cognitive_load': 0.0, 'moral_disgust': 0.0, 'neutral': 1.0}",neutral,1.0,low,0.466,0.522,0.574,0.53,-0.053,-0.655,0.657
20260123_174823,1769161708.510328,0.3,0.992,0.246,0.299,0.084,0.421,0.507,0.491,0.01,0.0,0.74,0.0,0.0,0.0,0.0,0.028,0.262,-0.999,0.0,0.0,"{'tension_score': 0.026, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.084, 'lip_compression': 0.0, 'eye_closure': 0.0, 'expression_instability': 0.005, 'emotional_influence': 0.0}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 0.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0, 'forced_smile': 0.0, 'startled_anxiety': 0.0, 'cognitive_load': 0.0, 'moral_disgust': 0.0, 'neutral': 1.0}",neutral,1.0,low,0.467,0.521,0.574,0.529,-0.051,-0.665,0.667
20260123_174823,1769161708.5448017,0.3,0.991,0.243,0.295,0.072,0.429,0.504,0.492,0.021,0.0,0.726,0.0,0.0,0.283,0.0,0.01,0.264,-0.999,0.0,0.0,"{'tension_score': 0.393, 'tension_level': 'medium', 'tension_sources': {'brow_furrow': 0.072, 'lip_compression': 0.283, 'eye_closure': 0.0, 'expression_instability': 0.005, 'emotional_influence': 0.3}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 1.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0, 'forced_smile': 0.0, 'startled_anxiety': 0.0, 'cognitive_load': 0.0, 'moral_disgust': 0.0}",anxiety,1.0,medium,0.467,0.519,0.575,0.528,-0.049,-0.654,0.656
20260123_174823,1769161708.5791612,0.3,0.992,0.244,0.297,0.077,0.425,0.498,0.493,0.022,0.0,0.741,0.0,0.0,0.0,0.0,0.051,0.266,-0.999,0.0,0.0,"{'tension_score': 0.024, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.077, 'lip_compression': 0.0, 'eye_closure': 0.0, 'expression_instability': 0.005, 'emotional_influence': 0.0}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 0.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0, 'forced_smile': 0.0, 'startled_anxiety': 0.0, 'cognitive_load': 0.0, 'moral_disgust': 0.0, 'neutral': 1.0}",neutral,1.0,low,0.467,0.519,0.575,0.527,-0.052,-0.654,0.656
20260123_174823,1769161708.6191862,0.3,0.991,0.245,0.299,0.08,0.423,0.501,0.493,0.019,0.0,0.746,0.0,0.0,0.0,0.007,0.038,0.267,-0.999,0.0,0.0,"{'tension_score': 0.025, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.08, 'lip_compression': 0.0, 'eye_closure': 0.0, 'expression_instability': 0.005, 'emotional_influence': 0.0}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 0.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0, 'forced_smile': 0.0, 'startled_anxiety': 0.0, 'cognitive_load': 0.0, 'moral_disgust': 0.0, 'neutral': 1.0}",neutral,1.0,low,0.467,0.519,0.575,0.527,-0.052,-0.658,0.66
20260123_174823,1769161708.752242,0.3,0.989,0.241,0.287,0.065,0.434,0.495,0.493,0.038,0.0,0.751,0.0,0.0,0.128,0.0,0.062,0.264,-1.0,0.0,0.0,"{'tension_score': 0.052, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.065, 'lip_compression': 0.128, 'eye_closure': 0.0, 'expression_instability': 0.005, 'emotional_influence': 0.0}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 0.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0, 'forced_smile': 0.0, 'startled_anxiety': 0.0, 'cognitive_load': 0.0, 'moral_disgust': 0.0, 'neutral': 1.0}",neutral,1.0,low,0.466,0.518,0.574,0.524,-0.046,-0.643,0.644
20260123_174823,1769161708.835583,0.3,0.99,0.241,0.283,0.068,0.439,0.494,0.493,0.039,0.0,0.751,0.0,0.0,0.0,0.008,0.047,0.267,-1.0,0.0,0.0,"{'tension_score': 0.021, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.068, 'lip_compression': 0.0, 'eye_closure': 0.0, 'expression_instability': 0.005, 'emotional_influence': 0.0}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 0.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0, 'forced_smile': 0.0, 'startled_anxiety': 0.0, 'cognitive_load': 0.0, 'moral_disgust': 0.0, 'neutral': 1.0}",neutral,1.0,low,0.466,0.518,0.573,0.525,-0.05,-0.637,0.639
20260123_174823,1769161708.930268,0.3,0.991,0.244,0.293,0.069,0.431,0.512,0.493,0.035,0.0,0.76,0.0,0.0,0.49,0.0,0.039,0.26,-1.0,0.0,0.0,"{'tension_score': 0.444, 'tension_level': 'medium', 'tension_sources': {'brow_furrow': 0.069, 'lip_compression': 0.49, 'eye_closure': 0.0, 'expression_instability': 0.005, 'emotional_influence': 0.3}}","{'au7_eye_squeeze': {'intensity': 0.512, 'duration_frames': 2, 'onset_frame': 13}}","{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 1.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0, 'forced_smile': 0.0, 'startled_anxiety': 0.0, 'cognitive_load': 0.0, 'moral_disgust': 0.0}",anxiety,1.0,medium,0.467,0.517,0.575,0.524,-0.045,-0.648,0.65
20260123_174823,1769161709.0236003,0.3,0.991,0.241,0.289,0.065,0.43,0.503,0.493,0.037,0.0,0.765,0.0,0.0,0.222,0.013,0.048,0.263,-1.0,0.0,0.0,"{'tension_score': 0.376, 'tension_level': 'medium', 'tension_sources': {'brow_furrow': 0.065, 'lip_compression': 0.222, 'eye_closure': 0.0, 'expression_instability': 0.005, 'emotional_influence': 0.3}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 1.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0, 'forced_smile': 0.0, 'startled_anxiety': 0.0, 'cognitive_load': 0.0, 'moral_disgust': 0.0}",anxiety,1.0,medium,0.467,0.516,0.574,0.525,-0.047,-0.643,0.644
20260123_174823,1769161709.1127555,0.3,0.989,0.244,0.286,0.062,0.43,0.514,0.493,0.047,0.0,0.751,0.0,0.0,0.0,0.0,0.029,0.265,-0.999,0.0,0.0,"{'tension_score': 0.019, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.062, 'lip_compression': 0.0, 'eye_closure': 0.0, 'expression_instability': 0.005, 'emotional_influence': 0.0}}","{'au7_eye_squeeze': {'intensity': 0.514, 'duration_frames': 2, 'onset_frame': 13}}","{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 0.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0, 'forced_smile': 0.0, 'startled_anxiety': 0.0, 'cognitive_load': 0.0, 'moral_disgust': 0.0, 'neutral': 1.0}",neutral,1.0,low,0.467,0.516,0.573,0.524,-0.05,-0.643,0.644
20260123_174823,1769161709.2058597,0.3,0.99,0.239,0.284,0.072,0.434,0.509,0.494,0.048,0.0,0.756,0.0,0.0,0.0,0.012,0.087,0.267,-0.999,0.0,0.0,"{'tension_score': 0.022, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.072, 'lip_compression': 0.0, 'eye_closure': 0.0, 'expression_instability': 0.005, 'emotional_influence': 0.0}}","{'au7_eye_squeeze': {'intensity': 0.509, 'duration_frames': 3, 'onset_frame': 12}}","{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 0.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0, 'forced_smile': 0.0, 'startled_anxiety': 0.0, 'cognitive_load': 0.0, 'moral_disgust': 0.0, 'neutral': 1.0}",neutral,1.0,low,0.466,0.515,0.573,0.524,-0.051,-0.635,0.637
20260123_174823,1769161709.2711089,0.3,0.99,0.249,0.302,0.072,0.428,0.513,0.494,0.039,0.0,0.764,0.0,0.0,0.0,0.008,0.08,0.266,-0.999,0.0,0.0,"{'tension_score': 0.022, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.072, 'lip_compression': 0.0, 'eye_closure': 0.0, 'expression_instability': 0.005, 'emotional_influence': 0.0}}","{'au7_eye_squeeze': {'intensity': 0.513, 'duration_frames': 4, 'onset_frame': 11}}","{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 0.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0, 'forced_smile': 0.0, 'startled_anxiety': 0.0, 'cognitive_load': 0.0, 'moral_disgust': 0.0, 'neutral': 1.0}",neutral,1.0,low,0.467,0.517,0.573,0.525,-0.055,-0.642,0.645
